,Unnamed: 0,english_text
595,595.0,"not knowing who I amnot knowing why I amnot knowing where I'm going, or how to get thereand not giving a damnnot knowing what I wantnot knowing when I want itnot knowing the futurenot fearingnot caringjust making a fistnot knowing what's good or badnot knowing what I haduntil it was missednot knowing what's makebelieve and what's realnot knowing how to love and what to feelnot knowing where to go and what to bringnot knowing who, or why I ambut still knowing everything."
596,596.0,Every time I close my eyesI'm thinking about you stillAnd every time I close my eyesI'm dreaming of you untillI close my eyes and dream forever 'Cous in real life it won't happen no neverYes every time I close my eyesEvery time I dream of youTears are raining from my eyesAnd every night I'm feeling blueWhen I'm not whith youAnd I don't know what to do.
597,597.0,Don't say forever'Cous foorever will never lastDon't say forever'Cous forever is in the pastDon't say foreverBut most of all don't say never Just say you love me every day that you doThen I will spend the rest of my life saying that to you
598,598.0,"I dislike you, the bastard, the prick, the man thing, toy boy with no dick. I dislike you penis boy and all the crap that you sing about and all the shit that you bring about when you strut the ego and give me stuff to shout about. I dislike you, love taker, messing with my life, spirit breaker, you\'re a lier, a faker, a trouble maker.I cant remember where I went during the time I spent inside your head and in your bed, listening to all you said, worshipping every dent of this body you lent to me rent free…or so I thought, but with you I could not see what I\'d bought into \'till it was too late and now I\'m in no state to hate or berate this boy, to slate this man toy who makes me blue…so I dislike you."
599,599.0,"I know the mind, relentlessly forcing me to find that every man is blind, to a certain degree, forcing me to hide behind all that they see, and I want to be.I know the type of place you have a tendancy to displace all visions of face, desperately grabbing any trace of grace before you sink and forget how to think.Host to a magnificent evil, I need to feed my soul before I bleed insanities seed is set to grow, but first, I need some blow. Go find me a thought and I'll look at what you brought."
600,600.0,"when I was a little kidnobody liked meI ran and hidin my own little worldbut now I'm stuckinside my own headI have no luckin trying to get outI hate myself and I wan't to diebut nobody knows whycause I can't tell themfrom inside my headlife doesn't look realso why go onlife is of no use to methis is somethingonly I seefor that everyone is blindI go to heavenand leave you all behind -The Poet you think I'm different, when we are truly the same, I only show what others hide."
601,601.0,"Why does the thought of deathThe feeling of ending this lifeThe torture, the pain, the hurtThe discomfort I cause,Why does it feel so right?But the thought of the painThe mechanics, the methodThe hows and wherefores..Why is that so beyond me,my abilities, My confidence?I know I would be better deadAll I care for is othersAll I do is hurt othersAll I want to do is leave othersTo their lives away from meIs my inability from caring?Knowing the final act of hurtThe final ability to screw othersTo give those who truly careA pain even I haven't done before?But they would recoverAnd they could see it was doneMaybe not consciously, but trulyFor the best for themAnd therefore the best for me.Is it fear that stops me?The inability to take the painI couldn't inflict on myselfThe yellow man I am,The quitter, never finishing the JobSo I carry on to conceal the feelingsTrying to do all I can for allAnd still I hurt and give painCause confusion wherever I goThat is why I pray to die. let the blind man lead the way and be lost forever…."
602,602.0,"I held the knife so close to my heart.Like a foolish child I sat and I cried,Didn't realize what I had done, what I had tried.Tears mixed with blood, falling slowly to the ground.Covered in blood, pulled myself up, in tears scribed:“To those who don't care, to those who can't see,Never Give up always thrive to be free.”Didn't know how many people would later cry.“Tried to be free, yet I see this isn't the way.”Friend at the door, ran as fast as she could.Too weak to say I'm sorry, otherwise I would.In tears, looked at the blue sad day.When you come and see this pool of blood and me,This isn't the way my life was meant to be. let the blind man lead the way and be lost forever…."
603,603.0,"Nothing left but the fishYou are gone, gone.My world is broken into two parts.One wants to go with you on your hitchhike through the Galaxy. The other is stuck in the dimension you created here on Earth.You were the one that changed my Life,my Universe, Everything.You have ripped my towel apart, and I will never be able to mend it.A part of it is gone with you on a journey that will never end.A journey that you started inside your head, and touched so many people, including me.But now you are gone on your way,finding your true meaning of life.And I’m alone trying to find mine.The world is filled with copiesof your thought and idea.Original thinking died a bit when you started your space trip.There is nothing left but the fishthat you gave us.So long, and thanks for all the fish.I will never forget 42, never.Thank you Douglas Adams,thank you. Eg gjorsamlega VARD ad skrifa tetta i gear. Tetta var skrifad mjog fljotlega en tetta vard ad komast ut. Douglas Adams var hetjan min…RoMpE"
604,604.0,"Why did this happend?Found out my hearts in pieaces,because of you, cause when I opend,my heart for you, The rest of my life, It will have to be in leaches.You were soposed,to tell me, face to face,but no you kept it closed,and It wasn’t a case.I hate when I leave everything unsaid,Just thinking ‘bout If I would have told you,my face turns all red,and In my mind everybody calls Boo!I wanted to give you my first kiss,But that didn’t happen, no,What a bliss,You said no interest, I’ll go with the flow.I can’t be cruel,to my heart, can’t be alone,It couldn’t any more druel,for your stupid zone.You know my life is so much longer and stronger, then a neck of a giraffeCan I cry,Or can I laugh,These are the quiestions that make me want to die!Why don’t you like me?What have I done?Can’t you see,Can’t you see, the two to one?What happend, and what went wrong?An invatation in my life, was there,I can’t wait for ever so long!And just not be there, my dear.Don’t like the fact you like another girl,My heart ain’t all that strong?My heart can’t take the big sworl,What went wrong???Please tell me now,What was going on?So everyone will stop saying ohh, that stupid cow,I´ll wake up screaming in the crack of dawn,Remember this: I loved you so much?But it didn’t go like it was soposed to do,I don’t need no clutch,why didn’t you like me to???Or at least these are my feelings,That I am writing,My healings,Is what i’m fighting.Please tell me what you think,And tell me teh reason,So I wont sink,At the end of this season."
605,605.0,"Super NovaIn the black light of truthnothing seems the same.For some reasonthat I don't understandI always thought that I would feel betterif I could look into myself.Then everything would be groovy.But the endless black bleakness of my soulthrew me off my feet.I had been living in an image of another person.My true self was lyingbroken and curled up on the floor.It was unused, unwanted and unseenby everyone, including me.Completely ignorant ofmy own problemsAnd had no idea that I was falling apart inside.Dying out of a disease called popularity.There was no tragic epic.No big scheme from my parentsthat one day I would be perfect.The problem was that they didn't have any scheme.They didn't care and I was on my own.The ignorance of being your own masterwhen you have so much to learn.I had no ideathat everything that I waswasn't me at all.*ekki sjalfseafisogulegt :)RoMpE"
606,606.0,"“Alone”, I think,and taste it on my minda word that shapes the worldand me alike,that hides my heart with hue of ice and stoneand binds me to the lifeI´ve come to loathe.Underneath unloving veil of starsaccuasations whispered into night;who´s to blame, and in the morning light;how sad it is to know the faultis mine."
607,607.0,It dawns on me that I was never needed……so what makes you tick?You just needed me to lick you'r dickand now I'm sad 'cause you succeeded?
608,608.0,"ppl-we are sad little creatureswith majority featuresand so it´s ok to be bluebut the time we spendon our ego´s to mendis better with a lungfull of life.comon everybody-stand up!look out your window!whatever´s out there is beutiful!crab your one or just thin airand just know that it´s all yours, your all it´sand you LOVE IT!!!!cARPE DIUM…………"
609,609.0,"Is this right-does it feel right?2+2=4, thats right2+2-2=4, thats wrongI smell you in the air goddamnitI feel you everywhere-…..SHIT!Life´s a bitch and then it gets worseYou should´ve left me alone."
610,610.0,"You´ve said ignorance is a blissI say ignorance is stupiditybut you shall not be offended by my words,for you have said your ignorantI say ignorance does not really excistfor one can not live in pure and true ignorancethis world has affected us all in so many waysI think therefor I am!But I think what many have thought before meOne can not know all but one can know more then anotherI pity those that never doubtI pity the ignorants!I pity those that are never wrong I pity the fools!Now you must have judge me for what I have spokenthat is what human kind doesFor my defence I have one thing to sayI am only one of you"
611,611.0,"Who am I…?Chaos of opinions floating aroundwhat is original, what is my own?What is it that i really think?What they say I think…Were does it all lead to?What is it all supposed to be?Am I me?Or is it just created to be me…?Who am I to have opinions and to judge others for theres?Who am I to say what I think when it´s not originally what I thought…?Who am I? To begin with,who am IAm I what I see?Do they even see me the sameWho knows the real truth,And who is who to judge?I seek knowlege and I seek the truth, I guess in the end I´ll never find what I wanted to know!I am just a big chaos of opinions……Or am I even that?"
612,612.0,Death is just the begining of a new life and place.only then can you start all over again and be what you want to be and do what you want to do without everybody telling you what is right or not.Don't end up like all the others who were to scared to do what they wanted.You only live once
613,613.0,I am travelling in a black hearseSo slowSo slowThe walls of this universeare speeding toward meSo fastSo fastI dont want to finish lastThe choices I madeA step in the wrong directionDescisions will fadethat much further from perfectionBetter late than never you sayWhat if it takes forever I sayYou were rightI am wrongYou're so fucking clever I sayThe choices I madeA step in the wrong directionDescisions will fadethat much further from perfectionI am disintegratingExpanding spaceThe world is deflatingSo fastSo fastSo fastSo fastI am graceI have no face.
614,614.0,"I hate this feelingI'm filled with shameashamed of my actionsashamed of my nameI feel like life is changingit does't feel like a gamebut more like a processfilled with torture and painI've gotta gothis has gotta endthere is a long road aheadand I'm not trying to be badwhen I say thatdeath is our final destination -The Poet you think I'm different, when we are truly the same, I only show what others hide."
615,615.0,"Tell me to recognise the time I stepped out of lineTell me so that I can understand meunderstand the me that you seeShow me the undeniable force of youShow me the quivering glory that I alone see throughYou cant see where you went wrongYou only see that I am strongYou only see the me that you want to seeTell me how it is that I am brokenafter all the soft words that were spokenTell me how it is that I am not OKafter all that whent on that dayYou cant see where you went wrongYou only see that I am strongYou only see the me that you want to seeSee me, stare me throughthen throw me out like some old shoeand, dont worry it doesnt hurt at allDont listen to my screamingDont listen to my calJust, dont do anythingDont do anythingDont do anythingDont do anything at allSee, I see youso just do what you doNo excuses neededcause you have succeededWell done, pat on the backcause you know, you have a knackfor lying, lying to yourselfand lying to everyone elseso, tell me nothing anymoreIt's my time to ignorefor realisation in my heartand realisation in my headI dont want you anymoreYou are Dead."
616,616.0,What if i dream about you?will you break all those dreamsyou truly were the guy of my dreamswhat if it will happen next timeWhat if i cry over youwill you clean up my tears but this time my tears did not workwhat if they will work next timeWhat if i say i love youwill you laugh and walk awayyou were all i'd ever wish to lovewhat if it will happen next timeWhat if i'm giving upwill you just move alongit's much safer that waywhat if i'll give up next time
617,617.0,Promises madeMeet me she saidWe shall have fun she saidWe shall be together she saidPromiseLater tonight she saidI have other plans she saidI dont have time for you she saidPromises broken _______________________
618,618.0,"The signal travelsat the speed of lightrushing onwardinto the night.It's starting pointwere computersit's destinationthe universe.It plunges forwardinto the voidit bears a messageof what to avoid.For it's creatorshad just found outwhat life and deathwere all about.But what they saw,they saw too lateso they sent it outto share their fate.vamanos"
619,619.0,"Saying the words:I walked passed you again today,saying to myself: so close, but still so far,saw you also yesterday,when my dad gave me a big scar.Been thinking about what to say,to you my dear,I´ve realised I can´t wait another day,but what you might say, I fear.Never seen you so pretty,and me so stupid,you make me feal so durty,then I call Cupid.I dream every night,that you and I,would and could be together, then start a fight,then I´d die.I´d wake up in a puddle of swet,go to the toilet, feeling bad,but still i cant let,any one see that I´m sad.Got to tell you tonight,and when I´ve told you,I´ll feel so light,and every one will say who?!.Have to choose,now, or never,win. Or lose,stupid, or clever.Now I´ve told you,making this poem, so you can see how I´m feeling inside and thinking,: I LOVE YOU,and now I´m sinking.Don´t know what you´ll do,or say,but I know you,and I know you wont save the day.*Cubone*"
620,620.0,Don't be shymy friendif you will be askedsilly questionsjust answer them cleverlyDon't crymy friendif you will be hurtby angry peoplejust be calm and smileDon't loose the hopeThe power of the goodover the evilwill always win
621,621.0,If i fall tonight will you be good and act alrightIf i fall tonight dont tell anybody-that i cry in silence in the nightIf i fall tonight plz forgive me god if i didint do so rightIf i fall tonight tell me friends not to stay in frightIf i fall tonight tell my mom to stay cool deep insideIf i fall tonight and you fall with mehold me tight because i dont feel alrightIf i fall tonight be strong and turn off the lightI will be by your side thinking about you day and nightWhy are you falling? Because i dont feel fineI'm so scared of living i really want to dieI feel pain in the day and i cry in the nightbecause nobady is holding me till the end of timeBut if i fall tonight everything will be so righti will go away and hide just if i fall tonight
622,622.0,"The Boy who wasThe boy was, is and will.One day he was born.the next he is living.and tomorrow he will be dead.No one would be surprisedif he shot himself in the head."
623,623.0,"Super NovaIn the black light of truthnothing seems the same.For some reasonthat I don't understandI always thought that I would feel betterif I could look into myself.Then everything would be groovy.But the endless black bleakness of my soulthrew me off my feet.I had been living in an image of another person.My true self was lyingbroken and curled up on the floor.It was unused, unwanted and unseenby everyone, including me.Completely ignorant ofmy own problemsAnd had no idea that I was falling apart inside.Dying out of a disease called popularity.There was no tragic epic.No big scheme from my parentsthat one day I would be perfect.The problem was that they didn't have any scheme.They didn't care and I was on my own.The ignorance of being your own masterwhen you have so much to learn.I had no ideathat everything that I waswasn't me at all."
624,624.0,"You sons of bitches!My annoyance itches!I thought you were open for allBut i´ve seen the conclusion,And your cultural fusion-Isn´t so funny at all."
625,625.0,"I had a dream, i had hopesi had everythingBut today everything goesi had this boy, i had him hereI thought that my love to him wasnt truebut the same day he left i felt so blueI know i'll never see him againi hope i'll see him againAnd maybe we will stay friendsbut now i have to move awaystart something new and be ok!"
626,626.0,"I'm so afraid to let gobecause in the end i know i'll be aloneI'm so afraid to stand up for myselfbecause in the end all that i got is painI'm so afraid to lose youbecause i lose everything that comes my wayI'm so afraid to say i love youbecause all the time i get hurt inside my painI'm so afraid to trust youbecause all my trust to you is goneI'm so afraid of living\i'm so afraid of thinking about deathAfraid of dieingafraid of losing you as a friendWhy cant i stop, just wwalk away to the endoh, plyz let me go you so called friendI dont wanna be in love with you anymorelet me cure the rain inside my deepful painI want to end this brainstormthat's coming my waysay everything is ok!Let me go i dont wanna be hurt againi know you say youre not a bad boybut hey! Everyone says the same."
627,627.0,"What would bring me fortune and fameif I would join this TV game?Wouldn´t everybody know my name?would people put me in some frame?Is it good to be known everywhere?people would see you here and there.people would stare, that wouldn´t be fairand what about criminals? Please be aware!"
628,628.0,"Old mens bemoan !Please hand me, my old umbrella though it istorn and ragged.It has sheltered me through strenuous timesand stormy nights. It knows my deepestthougts, the ones I had standing in yourdorway, hoping to catch a glimpse of yourface, when you walked by. It strolled alongwith us, on bright summerdays and itshelterd us wen raine days sougth us.It has been there for me through good timesand bad and it has served me well.So please hand me my old umbrella, it willaccompany us at this funeral.I now she would have liked that."
629,629.0,"We shop in the Mallcheck every corner,every wallif we get lost I give you a callthe Mall is big, I´ll never find you allI check the north and you check the westI figure out where you like the bestgo somewhere now and I´ll make a testif I will find you, we sit down and restWhen I will find you, we sit down and eatyou order soy and rice I order meatI take the rest of all and my dog feedmy little doggy will respect my good treat"
630,630.0,If I had the powerI´d give you the world´s most biggest flowerall plants would be yoursall the world´s plant types of courseIf I had every life´s hoursGod would have given more powersI could bring the whole world to youand our places would be more than fewNow we share the world with othersand that´s what bothersbut we are all sisters and brothersand we have fathers and mothers
631,631.0,If you had my eyesyou would see how I see youIf you had my earsyou would hear how I hear youIf you had my feelingsyou would feel how I feel youif you had my thoughtsyou would read my mindif you had my smileyou would smile just like I doif you had my happinessyou couldn´t be happie
632,632.0,Looking at the worldI looked at the world and I saw alot of things.I discovered loveand then I was as light as a doveI discovered compassionthen my life was so close to perfectionI discovered painand then I ran away insaneI discovered hateand then I discovered this world isn´t so great. Through me is the way to the sorrowful city.
633,633.0,If I could flylike a bird in the skyI would say goodbyeand fly very highWhy goodbye?I can tell you whythe world hasn´t been fair to meso I´m gonna be free
634,634.0,"If I could live my dreamsThis would not be itIf i could see tomorrowI would change itIf I could see my life thru the eyes of othersI would see what is hidden from meIf I could see those things, live themI would not be meI would be some one elseBut I am glad, I can not seeI can not be what I am notAnd therefore I am, meA boy thinking thoughtsBeyond the line of reality"
635,635.0,(Untitled)Same day.Same spotDifferent date.The endless circle of lifeis stuck with me.I am the one who controls everythingand nothing at the same timeI measure my life outwith walks around the doubt.The endless circle of life is stuck with me.I am the one who controls everything and nothing at the same time.Same day.Same spot.Different date.
636,636.0,"Stand beside you one more time, look into your eyes and try to forget evreything!We´r together one last time! I konw you better then I know myself, and you know me and the way I am, but still we´r strangers just stuck in a fucked up situation!!!You´r nothing but a strangerwho´s eyes i know to wellYou´r nothing but a memory in the pastI´m running away but i just can´t move and i kinda want to stay i see your smile, and i close my eyes there´s notthing more to say!You´r nothing but a stanger who´s smile i can´t forgetYou´r nothing but a memory i hadAs I look at you for the very last timeJust like the picture in my headAs I try forget and run like hell I see your smile againAs I look into your eyes….….I realizeWe´r nothing but strangers that forgot to say goodbye"
637,637.0,"Lost CauseThere is no light here.Not a single drop of unwanted elements,even if they are wanted.I am a searcher of life,any life.But I haven't found it, yet.The thought lingers.Endlesslyin the mist of my thoughts.I am a finder of nothing,blankness.But still I search, for now.There is no light here.And will never be.There are no unwanted elements,even if they are wanted.I am a lost cause,lost.But the search is over, forever."
638,638.0,"Stanslaus sarsaukidjupt inn i sarsauka vonarinnarfinn eg thig, oska thess.Thu ert ad bida eftir stadfallin, farin, yfirgefinhorfin i holu helvitiz…tynist.Hugsanir eru nofn thinna vonaa moppunni sem thu tynist ertu borin heim.Hugsun sem leidir uti graturadeins min eina longun.Ad falla og kom aftu"
639,639.0,My memories of you could never fade awayYour eyes will always mean true love to meYour smell will always stay close to meAnd when I gaze at the stars or stare at the seaYour presence in my mind calms my heart Through me is the way to the sorrowful city.
640,640.0,"whats the pointof living this lifewhats the pointof dieingwhy do we endurethis painwhy do we endureso longhow can there bea godwhy can't we seehimwho want'smoneywhen you can haveloveam I any more importantthan a dovewhy can't everyonebe pleasantwhy do we everliewhy can't I justdie -The Poet you think I'm different, when we are truly the same, I only show what others hide."
641,641.0,"rubbing my revolver, i walk out trough the doorit´s funny how my victims, always seem to want moreI kill and i kill, thats all that i doone of these days i might even kill youI´m walkin to the schoolhouse, grinning pleasantlywhen a silly looking schoolboy, begs a cigarette from meI fling out my revoler to shoot him in his facewhen that silly looking schoolboy overpowers me with mazeAshamed as i amwhen i look at you ma´mI know i could´ve killed youif it hadn´t been for that man."
642,642.0,"I once had my own donkeyits name was Honkey DonkeyWe went out to playI said “sit” and I said “lay”But Honkey didn´t lay downI stood there like a clownmy Donkey didn´t sitnot even a little bitA man came straight to usafter taking the busand said:“This is a monkey”.I said:“ yes, my Honkey Donkey”He said:“It´s not a dog playing with toolso don´t be like a fool”."
643,643.0,"this person inside metrying to break outpeople cannot seemakes me scream and shouthate me lifemore and more each daywant to slit my throat with a knifecause noone will hear what I have to saycause of this I'm lonlyand have no friendsonly the pain of others makes me happywhen the life of another endsI see myself as a monsterthat terrorises alldestruction is my only skillmy grasp is gonenow I cannot kill -The Poet you think I'm different, when we are truly the same, I only show what others hide."
644,644.0,"Once mastered by your touch,ruled by feverish incantations.Been safe within the boundaries of sanitySet looseby your rejection- I'm now awake.I'm this diabolical creationof an untold truth.roaming your world,unseen and unheard,forcing my nightmares upon you.I bind your mind, enslave your thoughts,breathe your spirit,possess your soul - devour your existense.I feed you my hatredand nurture your confusion.I'm your angelic illusion,your demonic realization.I'm the poison in your veins- and you're getting weaker. There is no sin but stupidity. (Oscar Wilde)"
645,645.0,"Destruction of the humankindmade by menhow wonderful, yet ironic to die without a resonto die without a causeand as bombs fall upon usas bullets brake the silenceand the man who lives, diesand death is spreadlike a diseasekilling itself, the natureEradicated, killed,beacause of menAnd I loath the thougththe factthat I am a manI am the disease"
646,646.0,"I was walking in the jungle with my dick in my hand, i'm a mean mother fucker i'm a jungle man… i looked up in a tree and what did i see a black fat nigger tried to piss on me so i raised my dick about 40 degrees and i pissed the mother fucker down from the tree, i put some grass in his ass and i've never seen a nigger tried to run so fast… 123"
647,647.0,"There once was a Indian Maid.A whore she was for a trade.For a two-bit a wack,she'd lay'd on her back.And let the Cowboys ram it up her crack."
648,648.0,A sheep shaggin manthats what i amojeee ojeeea sheepish looking girlthats what you areojeee ojeeeim gonna shag your sheepish assdont wanna jerkoff nomore.oje oje.
649,649.0,"you are inside my headI can't see whats badI can see your eyesin my eyes in the mirroryou are not like mebut still we are the samewhat do I have to doto make you go away!GO AWAY!I don't need thst shityou give me every dayall dayI can see that youre not gonna go awaypeople are lookin' at melike I'm some kind of freakplease go awayso I can be saine again!FREAK!you are in mewe are the samestill I hate youget the fuck away!GO AWAY!why won't you leave me aloneyou know I'm too paranoidI can hear footstepsby my bed at nightI clear my head of all thoughtsbut you are still insidewhy won't you go awayso I can keep my prideGO AWAY!I am sorrythat I blaimed youI can feel youslippin' away from me!GO AWAY!FREAK! -The Poet you think I'm different, when we are truly the same, I only show what others hide."
650,650.0,"Hurled across the morning sky,bowing to the godess,screaming of two dimensionsas they crash together.One humanone godess.Humiliated,as they appear nakedswirling in the golden atmosphere.Eyes locked on one destination.Unspecified bodiesin positionto start racing to the goal,tasting the infinite victory. G"
651,651.0,"I cry every nightand hope for some salvation.Tears of stone coming frommy brick of a heartwhich contaminates my mind,this mind screaming for some peace. G"
652,652.0,"When i first saw you me feet were knocked offthe type of feeling - when you flirt and don't need to back offAll further Search was cancelled - I found the right onewhen i'm with you, you make a fight wrong - let's get the night onOnly god could have made such a perfect artLike the way you look, the way you talk, the way you talktook my heart, pulled it apart - And then put it back togetherLooking till the infinite, hoping we be us two alone foreverBut then things change, things are never the sameneed to Re-arrange, that's the way of the gamefights now didn't seem wrong, we fight all strongand problems occur - can't one love another so hot for long?Well I know I'd still wan't to spend all day with youSit down and pray with you - And forever stay with youCause things have changed - that's just the only thing that's done happenedIt's no halfsteppin - My life wasn't that good untill you stepped inI know other shorties have caught my attention - but not more than thatLet's keep things correct - I got more in store then that"
653,653.0,"Im dying in the rain,just bleeding in the rain.What a terrible feeling,Im unhappy againI was stabbed by a friend,Who once put a smile on my face.And now im dying,and im bleeding,In the rain."
654,654.0,"I chose you I chose you because of you. You're beutilful, You're funny. You are only being you. You're not trying to be someone else. And only because of that, I love you, I love you because of you. I amthe answear You are the questions That's why we are one and we'll always be together. Because you are you and I am I and I love you. spotta/01"
655,655.0,"I'm trying to understand you. why do you want me? There are thousonds of others, but you have chosen me. Why did you do that? I'm not perfect, I'm not that intellegent, I'm not even that good looking. But still you have chosen me. And all I can do is ask. spotta/01"
656,656.0,"my eyes are openbut the world ain´t grayit´s just blacknot a good place to stayI see no goodeverything is badand here I have losteverything I hadand now I stand aloneand pray to diemy will to live is gone -The Poet you think I'm different, when we are truly the same, I only show what others hide."
657,657.0,"Get out of that grave,it ain't yours.Quit fantasizing aboutother people's slashed wrists;their gaping woundswhich you'd love to see.Cut yourself instead,you who admire pain,longing for that agonyof this legendary suffering.Go, get a life of your ownand leave mine alone.Look up, there's your life; live it! There is no sin but stupidity. (Oscar Wilde)"
658,658.0,"your perfect eyes, looking at me, your perfect smile, your perfect way,your perfect life, came in to mine, a perfect hand, holding mine,a perfect way, to say what is on my mindthat i wanted something that wasn't real. G"
659,659.0,"the taste of your touchyur tender lipsthe look in your eyesand the way you wiggle your hipsI hold you so closesmell your hairyou are my roseso sweet and tenderyou trat me so badyou drive me awaywhat we could have hadyou have ruinedjust like my soulmy heart is crushedin my chest, a holearound my neck, a ropekick away the chairsuicide is my last hopeI long for death -The Poet you think I'm different, when we are truly the same, I only show what others hide."
660,660.0,"People peeping through the peephole of my anti-punctual personalityPeople are persistantMy face is the encyclopedia of my soul,Look my up!"
661,661.0,"my hands are tiedI'm stuck in this cavemy sword so far awayand I have more than myself to saveall I have is a rosemaybe it's magicalnobody knowswhere I amI hear the dragon cominguntie myselfget my swordhave to hideand slay the dragonto save my bridejump out and kill the beastand on its flesh I feastride back to my kingdomwhere my servants scream in despaircause their king was gonebut wherenoone knewbut now I'm backcoutinue to ruleand try to be fairand not cruel -The Poet you think I'm different, when we are truly the same, I only show what others hide."
662,662.0,"Let me go…I call upon you to answer my praysI've lived his life in dignity and graceBur I wish to cunsult with higher powerLife is just like a sensitive flowerIt is born in sun and dies in snowJust let me go…There must be more to the bodyor is it just an organic tissiueskin, blood and bonesthis may not look an importand issueThere must be something else like a soalYou live your life until you've reached a surtan goalThe life is very slowJsut let me go…When this goal is reached you dieJust like a bird to heaven you flyI don't wish to live this life no moreIt's as meaningless as warMaybe I've been given a surten roalGive it to someone who want's to complete his goalWho that will be, I don't knowJust let me go…Of course sometimes I'm gladBut most of the time I'm sadI like doing things that are funBut please god, just give me a gunI'll do it myseld I swearAnd then you know I can take a dearMy mind is about to owerflowJust let me go…It will be hard to let you all goBut life is just as cold as snowYou may have heard these lines beforeBut wait there's moreI may not hve said it, but I love you allAnd I'll answer you'r prays, just if you callI've never been in the front rowJust let me go…All of you remember stay strong and say noThen up ahead you might see a little glowDon't think about me, get on with you're lifeI'm thinking of using a knifeRemember in god we trustBelive that you mustI might walk under the rainbowJsut let me go…I've marked my hand where I will cut my pulseIt may be ink but still, it's not falsemy life id like a hollow treeI won't be glad until I'm freeI've already sanked intoo the deepand soon forever I'll sleepI'll be bone before the first throwJust let me go…Jsut let me go…"
663,663.0,Pure of heart I may not beA raging fear lives inside of meDarkened souls Swallowed dreamsHollow screams that may never beA shallow grave the place for meFear and loathing left insideDark smiles and foul embracesThou shall not judge before you seeThe horrid nightmare that is mePure of heart I will never beStained black…..that is meFlee from the things you do not knowWhat is different you don´t want to seeFear and loathing left insideDark smiles and foul embracesThou shall not judge before you seeThe horrid nightmare that is meRun fast through a sleepless nightEvery shadow your enemyHide your face Hide it from meBut I will find youYou will never be free
664,664.0,"I think I'm blindcan't see younot going to findwhat I seekmy search for puritywill never endfor all humanityit serves wellI'm lost in lieslies of mineI brake all tiesties with younow I've diedand gone to heaventhere I hidenever to be foundfree from youand all your violencehow could I knowthat I'd end up hateing you -The Poet you think I'm different, when we are truly the same, I only show what others hide."
665,665.0,"Amasing things are happening. I see everything twitching around What is happening? I didn't do this… The eyes of the wich are watching, and waiting, they are waiting for the right moment. You will never leave when your alife. You can't your stuck, You're stuck in the time of magic… These things didn't happen this isn't right Why are you doing this? Help me. leave me alone I didn't do anything please… You will be punished for what you have done to us nothing can help you. You will die soon you will be betraied like you betraied us… I didn't betraied you. I don't know you why are you doing this? I didn't kill you I didn't even touch you I don't know nothing… The end is near you have nowhere to go you're stuck you can't leave now you're dead… What are you talking about? I'm not dead I'm still alive I didn't do anything I'm not dead I'm alife… You're woice and our's have connected. You are one of us. You're not afraid anymore. We belong to you, like you belong to us. How can we help… You can't help me, I'm one of you, I'm not afraid. My time has ended, take me in your armes… We take you as you like, You're safe right now, You're one of us now. You're one of the demonds, one of the demonds in the spirit-tree. You… are… one… of…. us…. spotta/01"
666,666.0,"You're the one for me, why can't you see, that I like you so much. You can make me cry, you can hurt me so bad, you can make me so mad, you can make me laugh, you can make me smile. Why can't you see, why are you so stupid. I love you you idiot please just say you love me to. spotta/'01"
667,667.0,There once was a little ponywho was a little bonyOne day he ate some grassand sat on his ass
668,668.0,"Have you ever wondered how the life goes. Where will you be after 10 years and how will you be. I'm wondering, I'm wondering how my life is and how it will be after 10 years. I can see you standing beside me and our little children we have two of the you know a boy and a little girl The boy is just like you, so cute with your eyes and my smile, You're gonna be mine and I don't have to wonder anymore Cause I will have you by my side and I will love you like I love you today and you will love me to I know you will Cause you love me already you just don't know it yet. But you will find out and when that day comes my dreams will come true I love you from the bottom of my heart and someday I hope that you will fall in love with me to… spotta/01"
669,669.0,I loved more than I had ever lovedLove that I have wantedLove that I have dreamedI feelt more pain than I have ever feeltPain that I hatePain that I dispiseI have lived more than I had ever livedLife that I now missLife that I now hateI hate myself for my loss of love _______________________
670,670.0,Hate and loveScratch my woundslet me bleedDripping downflowing clearCut my heartLet me feelAgony of losspain so greatNever shall I talk again _______________________
671,671.0,Got me trippingfriends say i´m flippinup late slippin….rum….over youmake me starein despairneed repair….over youNeed a shape upjust cant wake upwhy did we break up….over youLost in thought constant daydreamfloating on endless water streams….over youI know it´s over but i cant get…..over you….
672,672.0,"get lost in the shadow of the pastcannot hide what I've donewith everything moving so fastI get lost in chaoscan't help being slowwith this burden of sindsI hide and lay lowdon't wan't anyone to seehow bad I've beenbut what do you wan't me to beI can't be an angelI have no wingsbut although I'm alot of thingsI am no devilI ain't that bad -The Poet you think I'm different, when we are truly the same, I only show what others hide."
673,673.0,"You said:“If you want your life to be a magnificent story, then begin by realizing that you are the author and everyday you have the opportunity to write a new page”So I wrote:The end !"
674,674.0,"Think of the days you have lost to defeat.They are as dead leaves on a plant. Snip them.The roots are alive awaiting the water from your hand that new growth will emerge,for life must flow through you, not to you.just remember “A free lunch is only found in mousetraps.”"
675,675.0,I dag spiser jeg frikadellerJag har mine briller påmin mor sagde jeg skal kome eller…hun vil ikke knulle få
676,676.0,i dag er jeg surjeg få mig en luren jeg hedder ikke jensog jeg sines du er grim
